[OK],montecarlo.PiMultiThreadBenchmark,3,6.387,6.894,6.638,0.206,6.634,6.894,6.387,6.638
[OK],montecarlo.PiFuturesBenchmark,3,10312.817,10385.264,10345.112,30.093,10337.255,10385.264,10312.817,10345.112
