[OK],montecarlo.PiMultiThreadBenchmark,5,5.651,12.636,8.913,2.218,8.712,12.636,5.651,8.913
[OK],montecarlo.PiFuturesBenchmark,5,861.249,964.444,929.920,36.544,938.186,964.444,861.249,929.920
