[OK],montecarlo.PiMultiThreadBenchmark,5,5.412,9.395,6.575,1.451,6.220,9.395,5.412,6.575
[OK],montecarlo.PiFuturesBenchmark,5,770.233,823.229,802.669,18.041,804.783,823.229,770.233,802.669
