[OK],montecarlo.PiMultiThreadBenchmark,3,7.014,8.056,7.409,0.461,7.157,8.056,7.014,7.409
[OK],montecarlo.PiFuturesBenchmark,3,3837.279,3885.572,3854.480,22.027,3840.588,3885.572,3837.279,3854.480
