[OK],montecarlo.PiMultiThreadBenchmark,3,5.015,7.706,6.273,1.105,6.099,7.706,5.015,6.273
[OK],montecarlo.PiFuturesBenchmark,3,895.812,938.479,911.640,19.080,900.628,938.479,895.812,911.640
