[OK],montecarlo.PiMultiThreadBenchmark,3,6.674,7.049,6.923,0.176,7.046,7.049,6.674,6.923
[OK],montecarlo.PiFuturesBenchmark,3,1815.821,1971.420,1873.025,69.882,1831.833,1971.420,1815.821,1873.025
