[OK],montecarlo.PiMultiThreadBenchmark,5,3.391,8.620,6.696,1.887,6.933,8.620,3.391,6.696
[OK],montecarlo.PiFuturesBenchmark,5,1001.312,1094.797,1043.439,35.477,1049.580,1094.797,1001.312,1043.439
