[OK],montecarlo.PiMultiThreadBenchmark,5,6.590,6.793,6.700,0.088,6.731,6.793,6.590,6.700
[OK],montecarlo.PiFuturesBenchmark,5,418.443,420.891,419.425,0.846,419.149,420.891,418.443,419.425
