[OK],montecarlo.PiMultiThreadBenchmark,3,6.541,7.077,6.769,0.226,6.689,7.077,6.541,6.769
[OK],montecarlo.PiFuturesBenchmark,3,2356.109,2825.721,2586.966,191.800,2579.068,2825.721,2356.109,2586.966
