[OK],montecarlo.PiMultiThreadBenchmark,5,6.864,7.489,7.304,0.246,7.481,7.489,6.864,7.304
[OK],montecarlo.PiFuturesBenchmark,5,4363.043,4509.740,4465.642,53.169,4486.270,4509.740,4363.043,4465.642
