[OK],montecarlo.PiMultiThreadBenchmark,5,7.240,7.952,7.469,0.251,7.366,7.952,7.240,7.469
[OK],montecarlo.PiFuturesBenchmark,5,7201.603,7257.312,7231.266,19.737,7226.557,7257.312,7201.603,7231.266
