[OK],montecarlo.PiMultiThreadBenchmark,5,4.330,7.803,6.197,1.253,6.264,7.803,4.330,6.197
[OK],montecarlo.PiFuturesBenchmark,5,244.219,842.845,539.473,248.901,460.570,842.845,244.219,539.473
