[OK],montecarlo.PiMultiThreadBenchmark,3,6.693,7.440,6.953,0.344,6.725,7.440,6.693,6.953
[OK],montecarlo.PiFuturesBenchmark,3,4833.490,4847.402,4840.255,5.685,4839.872,4847.402,4833.490,4840.255
