[OK],montecarlo.PiMultiThreadBenchmark,5,3.628,9.072,5.995,2.199,5.446,9.072,3.628,5.995
[OK],montecarlo.PiFuturesBenchmark,5,662.972,1176.565,1036.867,188.502,1118.130,1176.565,662.972,1036.867
