[OK],montecarlo.PiMultiThreadBenchmark,5,6.654,7.635,7.024,0.337,6.922,7.635,6.654,7.024
[OK],montecarlo.PiFuturesBenchmark,5,6046.885,6378.932,6297.782,126.951,6367.662,6378.932,6046.885,6297.782
