[OK],montecarlo.PiMultiThreadBenchmark,5,6.783,7.580,7.219,0.270,7.242,7.580,6.783,7.219
[OK],montecarlo.PiFuturesBenchmark,5,7500.912,7693.140,7638.328,69.593,7667.433,7693.140,7500.912,7638.328
