[OK],montecarlo.PiMultiThreadBenchmark,5,6.175,7.605,7.089,0.502,7.110,7.605,6.175,7.089
[OK],montecarlo.PiFuturesBenchmark,5,8375.130,8430.828,8401.556,18.413,8401.515,8430.828,8375.130,8401.556
