[OK],montecarlo.PiMultiThreadBenchmark,5,3.677,6.043,4.695,0.778,4.551,6.043,3.677,4.695
[OK],montecarlo.PiFuturesBenchmark,5,330.663,725.890,595.021,137.170,644.529,725.890,330.663,595.021
