[OK],montecarlo.PiMultiThreadBenchmark,5,6.924,7.550,7.186,0.239,7.058,7.550,6.924,7.186
[OK],montecarlo.PiFuturesBenchmark,5,4980.786,5015.746,4999.096,13.298,4997.058,5015.746,4980.786,4999.096
